dataset,model,feature_space,y_true,y_pred
0390,RF,Extended,5.0008,4.340891489790767
0390,RF,Extended,1.8573,1.7155735999999986
0390,RF,Extended,2.5001,2.3171465524891763
0390,RF,Extended,4.5349,4.391762306322165
0390,RF,Extended,2.3616,2.5017932448773466
0390,RF,Extended,2.4419,2.463636187301583
0390,RF,Extended,2.9511,3.103798344294584
0390,RF,Extended,3.0137,3.0396983365079264
0390,RF,Extended,3.0165,3.103798344294584
0390,RF,Extended,3.1157,3.0396983365079264
0390,RF,Extended,3.7717,3.019687479870127
0390,RF,Extended,1.8926,1.8211970031746008
0390,RF,Extended,1.9978,1.9107412484126969
0390,RF,Extended,2.565,2.5369027158730164
0390,RF,Extended,2.5702,2.5503420111111224
0390,RF,Extended,2.9039,2.933776126851861
0390,RF,Extended,2.9088,2.903720240384624
0390,RF,Extended,3.1655,3.251546749470904
0390,RF,Extended,3.2296,3.226812944444433
0390,RF,Extended,3.7657,3.3674819962000977
0390,RF,Extended,4.0896,4.343021445238109
0390,RF,Extended,4.0974,4.298870739804065
0390,RF,Extended,1.8239,1.8842319869047677
0390,RF,Extended,1.9792,2.1828639571428625
0390,RF,Extended,2.1707,2.0785094829365036
0390,RF,Extended,3.008,3.1154918656084774
0390,RF,Extended,3.1661,3.0634390088827916
0390,RF,Extended,4.7814,4.923571200685428
0390,RF,Extended,5.2606,4.616409162301592
0390,RF,Extended,5.94,5.7305179390109995
0390,RF,Extended,6.0233,5.7258313613924425
0390,RF,Extended,2.2529,3.8065914038359754
0390,RF,Extended,2.5293,3.7808227063492077
0390,RF,Extended,4.3325,4.943233927513213
0390,RF,Extended,4.4634,3.1811619809523846
0390,RF,Extended,4.6449,3.1193105365079363
0390,RF,Extended,5.1433,4.439795523015868
0390,RF,Extended,4.0965,4.2235100145502855
0390,RF,Extended,4.2525,4.253707935449746
0390,RF,Extended,5.9536,5.349141214947089
0390,RF,Extended,6.0604,5.349141214947089
0390,RF,Extended,6.0604,6.110528569841269
0390,RF,Extended,1.2263,1.8111236388888885
0390,RF,Extended,2.2228,2.2027479257936613
0390,RF,Extended,2.2277,2.200349261111116
0390,RF,Extended,5.0368,4.022590730976431
0390,RF,Extended,5.6431,5.569343140740742
0390,RF,Extended,5.6459,5.531125812698416
0390,RF,Extended,5.7337,5.610714269841277
0390,RF,Extended,1.5244,2.0021307230158722
0390,RF,Extended,1.723,2.157397012433862
0390,RF,Extended,1.9162,1.878451411111115
0390,RF,Extended,1.3692,1.4994687888888893
0390,RF,Extended,2.2644,2.4475593248779
0390,RF,Extended,2.5075,2.4243090231721993
0390,RF,Extended,2.6647,2.454596601695527
0390,RF,Extended,2.6977,2.8408416933742244
0390,RF,Extended,2.7916,2.7586481329598636
0390,RF,Extended,2.9981,2.3184368097064962
0390,RF,Extended,1.8533,1.9723068094276095
0390,RF,Extended,4.4906,4.609745418253979
0390,RF,Extended,4.5331,4.586332198544984
0390,RF,Extended,4.6828,4.536091458609914
0390,RF,Extended,4.969,5.530808418386239
0390,RF,Extended,5.4928,5.358449610185186
0390,RF,Extended,5.4977,5.341663592989421
0390,RF,Extended,5.6365,5.335397055952375
0390,RF,Extended,1.3471,1.9822842006613746
0390,RF,Extended,1.4948,2.162543796428572
0390,RF,Extended,3.0894,3.431839397222221
0390,RF,Extended,3.2239,3.3318024749999973
0390,RF,Extended,3.296,3.2706320694444395
0390,RF,Extended,3.841,3.5628415836284177
0390,RF,Extended,3.8445,3.6522660765872996
0390,RF,Extended,4.0219,4.904172276913818
0390,RF,Extended,5.139,4.557208690476185
0390,RF,Extended,1.579,1.6262106333333326
0390,RF,Extended,1.9826,2.7824071575637332
0390,RF,Extended,2.3916,2.0154025222222236
0390,RF,Extended,2.5498,2.229959995370371
0390,RF,Extended,2.8579,2.7064552196123417
0390,RF,Extended,2.8613,2.79309024181928
0390,RF,Extended,0.9169,1.057664811111111
0390,RF,Extended,1.6679,1.6752296777777764
0390,RF,Extended,4.5215,3.7283592136030634
0390,RF,Extended,1.6764,1.8848505805555544
0390,RF,Extended,1.748,1.8309393888888932
0390,RF,Extended,1.7513,1.8596951777777746
0390,RF,Extended,2.0223,2.040700177777777
0390,RF,Extended,2.0816,2.035228667460317
0390,RF,Extended,2.0844,2.0251502023809436
0390,RF,Extended,2.9057,3.2647021680402952
0390,RF,Extended,5.4344,5.456070036507944
0390,RF,Extended,5.5262,5.431137805952399
0390,RF,Extended,2.0619,1.8492169908730143
0390,RF,Extended,4.0733,4.478821849941622
0390,RF,Extended,4.5428,4.281149937018084
0390,RF,Extended,6.8449,5.747596151430989
0390,RF,Extended,7.188,5.768744163632666
0390,RF,Extended,7.1916,5.768744163632666
0390,RF,Extended,1.7182,1.9225269055555552
0390,RF,Extended,3.0162,2.7190717031746052
0390,RF,Extended,5.9148,6.602425035185172
0390,RF,Extended,6.569,6.319729430158733
0390,RF,Extended,6.9049,6.133766192989411
0390,RF,Extended,3.0922,2.574524481746032
0390,RF,Extended,6.215,5.933265105158737
0390,RF,Extended,6.2543,5.9499109949735285
0390,RF,Extended,1.2278,1.5184250555555556
0390,RF,Extended,1.9767,2.102528326984127
0390,RF,Extended,2.4694,2.4911739690476202
0390,RF,Extended,4.1308,4.266259329701782
0390,RF,Extended,5.1239,4.5384597254329
0390,RF,Extended,2.6438,2.592124571428563
0390,RF,Extended,2.7253,2.5736161095238224
0390,RF,Extended,3.022,3.4341070952380877
0390,RF,Extended,3.6364,3.051692412698422
0390,RF,Extended,3.731,4.296200657142854
0390,RF,Extended,3.7793,4.302409830158721
0390,RF,Extended,4.7547,3.8856021203703675
0390,RF,Extended,1.3242,1.6706247190476191
0390,RF,Extended,1.3753,1.8113582701058222
0390,RF,Extended,1.8678,1.9638118000000024
0390,RF,Extended,1.9997,1.8720429777777725
0390,RF,Extended,2.4517,3.8361111349206256
0390,RF,Extended,3.555,3.418594018253966
0390,RF,Extended,4.4575,3.0047902817460246
0390,RF,Extended,4.8777,5.111205668295595
0390,RF,Extended,1.7717,1.9095669460317461
0390,RF,Extended,2.1448,2.152324321031747
0390,RF,Extended,2.1994,2.1176868362433834
0390,RF,Extended,2.5326,2.6901397308080925
0390,RF,Extended,2.5719,2.678079365692641
0390,RF,Extended,2.7138,2.7261720648148073
0390,RF,Extended,2.8873,2.616152773677246
0390,RF,Extended,1.4989,1.6775148444444448
0390,RF,Extended,1.5547,1.6775148444444448
0390,RF,Extended,2.8059,4.095516920634919
0390,RF,Extended,2.8885,2.9030636632275133
0390,RF,Extended,3.1412,3.0586127642857224
0390,RF,Extended,3.1802,2.996637408730169
0390,RF,Extended,4.0214,3.526393185185187
0390,RF,Extended,4.0999,3.518774492784981
0390,RF,Extended,1.5089,1.7637633515873028
0390,RF,Extended,1.8636,1.921259825925926
0390,RF,Extended,2.2246,2.4351727416666726
0390,RF,Extended,2.3907,2.4017571777777817
0390,RF,Extended,2.6049,2.4816891850529106
0390,RF,Extended,2.7766,2.7298524404761895
0390,RF,Extended,2.2626,2.3039300801587363
0390,RF,Extended,2.4848,2.7314254041606536
0390,RF,Extended,2.4887,2.808062548921447
0390,RF,Extended,2.5292,2.7209927554954305
0390,RF,Extended,2.5331,2.808062548921447
0390,RF,Extended,3.0064,2.64127219404762
0390,RF,Extended,3.044,2.629265613083213
0390,RF,Extended,4.3015,5.191007837037026
0390,RF,Extended,5.1624,4.439201303968262
0390,RF,Extended,5.4623,4.439201303968262
0390,RF,Extended,1.5641,1.7290026166666654
0390,RF,Extended,1.5753,1.6677460555555639
0390,RF,Extended,1.6301,1.6400013738095311
0390,RF,Extended,1.6914,1.665070562698414
0390,RF,Extended,1.7656,1.6516849198412673
0390,RF,Extended,1.7688,1.8538637777777789
0390,RF,Extended,2.6953,2.776151984920633
0390,RF,Extended,2.8022,2.7212352484126914
0390,RF,Extended,2.8501,2.719394006349201
0390,RF,Extended,3.0112,3.244984887037032
0390,RF,Extended,3.2478,3.063240570634924
0390,RF,Extended,5.8438,5.036699458597889
0390,RF,Extended,1.5247,1.5190376142857163
0390,RF,Extended,1.5378,1.56934971666667
0390,RF,Extended,1.5865,1.5081214476190459
0390,RF,Extended,2.5629,2.4694870679172656
0390,RF,Extended,4.1826,4.511516857987599
0390,RF,Extended,4.4682,4.9173634611231325
0390,RF,Extended,4.5114,5.021111155459355
0390,RF,Extended,4.6035,5.072286748156476
0390,RF,Extended,4.786,5.038802800013879
0390,RF,Extended,5.2981,4.943997142089393
0390,RF,Extended,5.4091,5.021111155459355
0390,RF,Extended,5.9155,4.9173634611231325
0390,RF,Extended,3.7821,4.0072655297618915
0390,RF,Extended,3.8498,3.945680748890922
0390,RF,Extended,4.2485,4.0960975984126975
0390,RF,Extended,4.6316,4.0960975984126975
0390,RF,Extended,1.7624,1.9504070560846576
0390,RF,Extended,1.815,1.881799408333336
0390,RF,Extended,2.2043,2.226938166402117
0390,RF,Extended,2.8591,4.098693532804234
0390,RF,Extended,3.8511,4.097790574376551
0390,RF,Extended,3.8511,4.110098201171052
0390,RF,Extended,3.8647,3.6515230377585386
0390,RF,Extended,3.9308,4.099481355949141
0390,RF,Extended,3.9308,4.099023559693083
0390,RF,Extended,3.9952,4.089234205112478
0390,RF,Extended,3.9952,4.061510560125061
0390,RF,Extended,4.0919,4.076323620879121
0390,RF,Extended,4.0919,4.061510560125061
0390,RF,Extended,4.1727,4.044794653236576
0390,RF,Extended,4.1727,4.06365789284466
0390,RF,Extended,4.1754,4.044794653236576
0390,RF,Extended,4.1754,4.061510560125061
0390,RF,Extended,4.1803,4.097790574376551
0390,RF,Extended,4.1803,4.061510560125061
0390,RF,Extended,4.229,4.056371856955704
0390,RF,Extended,4.229,4.057502766920118
0390,RF,Extended,4.4102,3.429033749074074
0390,RF,Extended,4.5793,5.396433992592588
0390,RF,Extended,4.8066,5.251409414105354
0390,RF,Extended,6.1184,4.728418499735456
0390,RF,Extended,1.6323,1.5374110996633001
0390,RF,Extended,1.7011,1.7842729249999976
0390,RF,Extended,1.7455,1.7735785534391524
0390,RF,Extended,1.7698,1.8079456611111118
0390,RF,Extended,1.8043,1.7978353833333325
0390,RF,Extended,1.8077,1.7975810555555582
0390,RF,Extended,1.816,1.750525043386242
0390,RF,Extended,2.055,2.214874367857144
0390,RF,Extended,2.2393,2.338028415476191
0390,RF,Extended,2.3263,2.4472359293650796
0390,RF,Extended,2.4534,2.276226707142856
0390,RF,Extended,1.9893,2.0587361996031777
0390,RF,Extended,1.0839,2.241883452380951
0390,RF,Extended,2.144,1.7418244047619107
0390,RF,Extended,2.2298,1.6718471650793705
0390,RF,Extended,3.0207,2.8272217428571507
0390,RF,Extended,3.0253,2.8263329180555603
0390,RF,Extended,3.2033,3.0025801034391515
0390,RF,Extended,3.3272,4.327795291666676
0390,RF,Extended,4.1347,3.9637562690476176
0390,RF,Extended,4.4011,3.861749016402111
0390,RF,Extended,3.0241,4.733268035052912
0390,RF,Extended,3.075,4.756491308465606
0390,RF,Extended,3.96,3.8630087674603253
0390,RF,Extended,4.0742,3.7705595436508026
0390,RF,Extended,4.5473,5.552918793865395
0390,RF,Extended,4.5886,5.779243508747734
0390,RF,Extended,4.6408,5.7769179106615605
0390,RF,Extended,5.5076,4.0073403869047635
0390,RF,Extended,5.5566,5.640932084020934
0390,RF,Extended,5.5867,5.664944884432695
0390,RF,Extended,6.0877,3.760988681481481
0390,RF,Extended,6.1919,5.519585101027678
0390,RF,Extended,6.7894,5.47589107976745
0390,RF,Extended,7.1423,5.552918793865395
0390,RF,Extended,1.6598,1.736815469047614
0390,RF,Extended,1.722,1.7031933555555596
0390,RF,Extended,2.634,2.639579370634926
0390,RF,Extended,2.687,2.6076770476190516
0390,RF,Extended,4.6306,4.818552212782588
0390,RF,Extended,4.8157,4.7472776958994745
0390,RF,Extended,4.8187,4.748514167724863
0390,RF,Extended,4.8378,4.739041454761911
0390,RF,Extended,0.7313,0.8788240238095244
0390,RF,Extended,1.6772,1.8412219595238075
0390,RF,Extended,1.7639,1.9076915500000038
0390,RF,Extended,2.0429,2.6397625044973516
0390,RF,Extended,5.0208,5.028259665307845
0390,RF,Extended,1.1656,1.5527085587301594
0390,RF,Extended,3.1908,3.525309180555552
0390,RF,Extended,3.1962,3.5300130365079365
0390,RF,Extended,4.0237,3.1972747529581422
0390,RF,Extended,4.0237,3.8705497263227495
0390,RF,Extended,4.3396,4.985192641391946
0390,RF,Extended,5.1503,4.4281651101851915
0390,RF,Extended,1.8902,2.0300993468253967
0390,RF,Extended,2.7861,3.129892154365086
0390,RF,Extended,2.8437,3.1665470196248267
0390,RF,Extended,3.875,3.245938347089948
0390,RF,Extended,5.29,5.336866954127358
0390,RF,Extended,6.2546,5.762921796697746
0390,RF,Extended,2.6419,3.1359276206349196
0390,RF,Extended,3.0622,2.9979043898148148
0390,RF,Extended,3.1881,2.968847121031748
0390,RF,Extended,3.224,2.955157158730154
0390,RF,Extended,1.3751,1.6227451757936522
0390,RF,Extended,1.4216,1.4810268799422834
0390,RF,Extended,2.002,2.119436216402116
0390,RF,Extended,2.1296,2.079049733201059
0390,RF,Extended,2.1324,2.082590460966809
0390,RF,Extended,3.869,3.9499913510341496
0390,RF,Extended,2.1786,2.3590175560846545
0390,RF,Extended,2.3813,2.2921469507936476
0390,RF,Extended,4.7845,4.683535880952387
0390,RF,Extended,4.7895,4.678063242063481
0390,RF,Extended,1.4529,1.7888880417989392
0390,RF,Extended,1.6762,1.7225657296296273
0390,RF,Extended,1.6762,1.882217740740746
0390,RF,Extended,1.8804,1.80459163769841
0390,RF,Extended,2.5059,3.0556492046296286
0390,RF,Extended,2.777,3.100712618903318
0390,RF,Extended,3.0557,3.0498423800986045
0390,RF,Extended,3.1441,3.029700962037035
0390,RF,Extended,3.2013,3.007107438492063
0390,RF,Extended,3.588,3.0556492046296286
0390,RF,Extended,1.2585,1.372831745105819
0390,RF,Extended,1.7952,1.8212393587301607
0390,RF,Extended,4.5715,4.119468635389611
0390,RF,Extended,5.8202,5.301485702058128
0390,RF,Extended,6.4608,5.865640039106779
0390,RF,Extended,6.5177,5.986196442201792
0390,RF,Extended,1.6165,1.6612107708994734
0390,RF,Extended,1.6634,1.6501631404761883
0390,RF,Extended,2.9942,3.426910177575468
0390,RF,Extended,3.386,3.437447719444445
0390,RF,Extended,3.6978,3.426910177575468
0390,RF,Extended,3.7505,3.426910177575468
0390,RF,Extended,1.8526,1.8332426444444438
0390,RF,Extended,1.947,1.8332426444444438
0390,RF,Extended,4.2623,4.637320857407407
0390,RF,Extended,5.407,4.675863354376177
0390,RF,Extended,1.8711,2.0353034342592595
0390,RF,Extended,3.187,3.8042040091269835
0390,RF,Extended,3.2467,3.5569061106782183
0390,RF,Extended,3.432,3.502469132936515
0390,RF,Extended,3.5852,3.3461044060125067
0390,RF,Extended,1.4205,1.4157331055555535
0390,RF,Extended,1.4237,1.3926519674603186
0390,RF,Extended,2.8104,2.6654819666666714
0390,RF,Extended,2.884,2.676260683333326
0390,RF,Extended,2.9189,2.999415719246023
0390,RF,Extended,2.9431,2.9677546460317497
0390,RF,Extended,3.2276,3.051445041005291
0390,RF,Extended,3.5371,3.079325378571427
0390,RF,Extended,1.5994,1.898567083333334
0390,RF,Extended,2.3118,2.3567483066137562
0390,RF,Extended,2.9657,3.368352083465593
0390,RF,Extended,3.0677,3.1356278465608494
0390,RF,Extended,3.1207,3.368352083465593
0390,RF,Extended,4.3414,4.1336181219576735
0390,RF,Extended,0.6469,0.7811091888888877
0390,RF,Extended,1.8576,1.8900789880952398
0390,RF,Extended,1.8576,1.8818390246031766
0390,RF,Extended,1.9085,1.8511750805555536
0390,RF,Extended,1.9085,1.8549426388888868
0390,RF,Extended,2.0524,2.191573961111104
0390,RF,Extended,2.1302,2.150927963492064
0390,RF,Extended,2.6495,2.0977726833333348
0390,RF,Extended,1.6882,1.8125613373015832
0390,RF,Extended,1.7274,1.8505070920634932
0390,RF,Extended,2.2813,2.6819126813492047
0390,RF,Extended,2.4154,2.2272484507936494
0390,RF,Extended,2.4736,2.6441501953102478
0390,RF,Extended,2.6479,2.5747313032106764
0390,RF,Extended,2.7322,2.595138288095237
0390,RF,Extended,2.8006,2.5878883313492085
0390,RF,Extended,2.5231,2.618645999999993
0390,RF,Extended,4.0273,4.216287646969697
0390,RF,Extended,4.1537,4.190434292195769
0390,RF,Extended,4.2104,4.188751991931217
0390,RF,Extended,4.2104,4.280933500757574
0390,RF,Extended,4.2539,4.345503103439154
0390,RF,Extended,4.2588,4.17683869378307
0390,RF,Extended,4.2686,4.168917804004329
0390,RF,Extended,4.4152,4.280933500757574
0390,RF,Extended,4.4926,4.280933500757574
0390,RF,Extended,1.8879,1.943482044444443
0390,RF,Extended,1.9568,1.8890925888888865
0390,RF,Extended,2.2218,2.3413845195165957
0390,RF,Extended,2.3371,2.3236454915140436
0390,RF,Extended,2.3398,2.2603094761904763
0390,RF,Extended,2.3751,2.3236454915140436
0390,RF,Extended,4.0363,3.9918417850649326
0390,RF,Extended,2.3139,2.4135971781746064
0390,RF,Extended,2.4817,2.31353732301587
0390,RF,Extended,3.3024,3.557940600793651
0390,RF,Extended,3.4674,3.430102959126989
0390,RF,Extended,3.4701,3.4515110981481523
0390,RF,Extended,1.6385,1.6718815777777782
0390,RF,Extended,1.7326,1.65509833333334
0390,RF,Extended,3.807,3.7997023972823634
0390,RF,Extended,3.8105,3.7837782829365163
0390,RF,Extended,2.0972,2.3113774722222256
0390,RF,Extended,2.5483,2.3544481759740243
0390,RF,Extended,3.6853,3.7976133567460297
0390,RF,Extended,3.7541,3.7774925650793603
0390,RF,Extended,3.7587,3.7616446518518525
0390,RF,Extended,3.7587,3.8411640464285766
0390,RF,Extended,3.7634,3.8133416333333305
0390,RF,Extended,3.8072,3.825206553258779
0390,RF,Extended,3.9123,3.8411640464285766
0390,RF,Extended,1.4884,1.46234712777778
0390,RF,Extended,1.5053,1.9685606890211655
0390,RF,Extended,1.5133,1.7745159162938922
0390,RF,Extended,1.7353,1.786871344444445
0390,RF,Extended,1.8209,1.9726502437830675
0390,RF,Extended,1.8258,1.9726502437830675
0390,RF,Extended,1.9357,1.8791388744709
0390,RF,Extended,2.0947,2.1987594345238173
0390,RF,Extended,2.2556,1.7990044780423273
0390,RF,Extended,2.315,2.296504116666666
0390,RF,Extended,2.4695,2.8822072661375637
0390,RF,Extended,2.5788,2.825142499999999
0390,RF,Extended,2.5788,2.1987594345238173
0390,RF,Extended,2.752,2.80434614318182
0390,RF,Extended,3.1884,2.636630445899472
0390,RF,Extended,2.2703,3.486875847965923
0390,RF,Extended,2.4353,3.486875847965923
0390,RF,Extended,2.5506,3.2609835558988114
0390,RF,Extended,2.7026,3.7201810805555557
0390,RF,Extended,2.7754,3.6761175484127
0390,RF,Extended,2.9546,3.1710145536070424
0390,RF,Extended,3.0863,3.225826235113822
0390,RF,Extended,3.295,3.486875847965923
0390,RF,Extended,3.4749,3.1710145536070424
0390,RF,Extended,3.5722,2.875384739539847
0390,RF,Extended,4.2377,3.2725997417989396
0390,RF,Extended,4.3138,3.2177786264550226
0390,RF,Extended,5.1257,2.875384739539847
0390,RF,Extended,5.6021,5.491901167460313
0390,RF,Extended,1.4353,1.603065372222222
0390,RF,Extended,2.3809,2.3951510603174606
0390,RF,Extended,2.8587,2.820125822222217
0390,RF,Extended,2.862,2.852602800885224
0390,RF,Extended,1.4707,1.8743445134920644
0390,RF,Extended,1.6637,1.815997844841274
0390,RF,Extended,1.7737,1.7628425899470919
0390,RF,Extended,2.1795,1.6402097978836003
0390,RF,Extended,1.2337,2.184761323015873
0390,RF,Extended,2.5394,1.2740791896825387
0390,RF,Extended,2.6291,2.5715827147028905
0390,RF,Extended,1.5615,1.4202708464285714
0390,RF,Extended,1.9991,2.5447553282153104
0390,RF,Extended,2.0955,2.5047588756613743
0390,RF,Extended,2.3682,2.432422199206356
0390,RF,Extended,2.469,2.3644378119047627
0390,RF,Extended,1.7635,2.3065920999999956
0390,RF,Extended,1.9214,2.2254192611111123
0390,RF,Extended,2.176,2.35216268597884
0390,RF,Extended,2.3309,2.425859798412692
0390,RF,Extended,2.383,2.2125491639628923
0390,RF,Extended,2.462,2.993085027777777
0390,RF,Extended,2.6904,1.8853945642857173
0390,RF,Extended,2.7843,3.9002520341269853
0390,RF,Extended,2.7892,3.9002520341269853
0390,RF,Extended,3.896,2.425859798412692
0390,RF,Extended,1.1119,1.3600324071428582
0390,RF,Extended,1.7191,1.6184407099206357
0390,RF,Extended,2.3597,2.040513355555555
0390,RF,Extended,2.8517,3.0485516473544902
0390,RF,Extended,3.0403,2.97099609603175
0390,RF,Extended,3.0437,2.978964658333342
0390,RF,Extended,1.6232,1.8266518753968244
0390,RF,Extended,1.89,1.951919352116402
0390,RF,Extended,2.9362,3.194702674603168
0390,RF,Extended,3.1386,3.2481980952381075
0390,RF,Extended,3.161,3.120401713492063
0390,RF,Extended,3.1966,3.11410064285713
0390,RF,Extended,3.2092,3.243225662606844
0390,RF,Extended,3.22,3.2265774630952397
0390,RF,Extended,1.9927,1.7316992460317469
0390,RF,Extended,2.1082,2.2765725222222226
0390,RF,Extended,2.0447,2.093366163492064
0390,RF,Extended,4.9474,4.957121731746028
0390,RF,Extended,5.1642,4.9013245925926014
0390,RF,Extended,3.2624,3.24988412500001
0390,RF,Extended,3.3599,3.1568387261904673
0390,RF,Extended,1.4501,1.8810910103174576
0390,RF,Extended,2.2237,2.2752080706349207
0390,RF,Extended,5.339,5.045436839646462
0390,RF,Extended,5.4024,5.056464832443481
0390,RF,Extended,2.4779,2.499607293427042
0390,RF,Extended,2.6017,2.499607293427042
0390,RF,Extended,4.4754,4.3942346611111
0390,RF,Extended,4.4805,4.330165620634931
0390,RF,Extended,1.4024,1.7983936209595976
0390,RF,Extended,1.5539,1.7366039154401145
0390,RF,Extended,1.7208,1.6743763516594528
0390,RF,Extended,1.7292,1.71769200079365
0390,RF,Extended,1.7816,1.7311657405844167
0390,RF,Extended,1.9738,1.7366039154401145
0390,RF,Extended,2.0126,1.6743763516594528
0390,RF,Extended,5.0423,4.452453945105826
0390,RF,Extended,2.1277,2.158044419841269
0390,RF,Extended,3.5826,3.813827112445887
0390,RF,Extended,3.6727,3.8074322273809518
0390,RF,Extended,3.7533,3.6874696400793603
0390,RF,Extended,3.8052,3.7691240451058214
0390,RF,Extended,3.8632,3.6874696400793603
0390,RF,Extended,3.9826,3.6874696400793603
0390,RF,Extended,1.1238,1.475028685714289
0390,RF,Extended,1.127,1.3911824452380988
0390,RF,Extended,1.6694,1.7460012706349186
0390,RF,Extended,1.6749,1.7401726005291
0390,RF,Extended,1.7179,1.7233394714285704
0390,RF,Extended,1.8217,1.6907402929894146
0390,RF,Extended,3.5944,3.6895742468253956
0390,RF,Extended,3.7466,3.6406371679894196
0390,RF,Extended,4.407,5.289224410470064
0390,RF,Extended,4.665,4.534301785978844
0390,RF,Extended,4.7626,4.482642463888874
0390,RF,Extended,5.1571,5.021369143795089
0390,RF,Extended,5.4044,4.9209887157407355
0390,RF,Extended,1.9616,1.9754992199633696
0390,RF,Extended,3.0651,3.0588171666666595
0390,RF,Extended,3.0681,3.060078077777783
0390,RF,Extended,2.0468,2.516920420502649
0390,RF,Extended,1.5967,1.9069121039682455
0390,RF,Extended,1.7616,1.9377991388888949
0390,RF,Extended,1.8251,1.9069121039682455
0390,RF,Extended,1.8876,1.8497207999999963
0390,RF,Extended,1.8905,1.7728906198412702
0390,RF,Extended,2.1376,2.06719103068783
0390,RF,Extended,2.1147,2.9829812690476234
0390,RF,Extended,3.3333,2.173176371428575
0390,RF,Extended,3.5015,3.229376982173375
0390,RF,Extended,3.5083,3.26347347633477
0390,RF,Extended,1.8532,1.705029361111115
0390,RF,Extended,1.8758,2.0383849857142864
0390,RF,Extended,2.3547,2.1669267865079296
0390,RF,Extended,2.4457,2.1298193658730096
0390,RF,Extended,3.5063,3.7135941578042417
0390,RF,Extended,3.6684,3.626510550396832
0390,RF,Extended,3.1289,3.1299995599206354
0390,RF,Extended,3.5746,3.753334323677242
0390,RF,Extended,3.6962,3.7161425731481503
0390,RF,Extended,3.8529,3.7161425731481503
0390,RF,Extended,1.948,2.1546818670634917
0390,RF,Extended,2.0073,1.9727599055555554
0390,RF,Extended,2.0705,1.9459640222222154
0390,RF,Extended,2.0851,2.112743367592588
0390,RF,Extended,2.1536,2.09212933095238
0390,RF,Extended,2.2591,2.0529340014550246
0390,RF,Extended,4.5977,4.510281640139489
0390,RF,Extended,1.6207,1.6443060515872987
0390,RF,Extended,1.6964,1.6212610138888892
0390,RF,Extended,3.8375,4.124088982142856
0390,RF,Extended,3.9168,4.072292760317458
0390,RF,Extended,3.9208,4.097288757142857
0390,RF,Extended,4.5121,3.904587740187588
0390,RF,Extended,1.1901,1.7642532158730166
0390,RF,Extended,1.2597,1.5476778492063465
0390,RF,Extended,1.4398,1.7642532158730166
0390,RF,Extended,1.7528,1.8059565277777745
0390,RF,Extended,1.856,1.7357405944444375
0390,RF,Extended,1.9854,2.0675481238095217
0390,RF,Extended,2.0282,1.5476778492063465
0390,RF,Extended,2.0282,2.0463006666666694
0390,RF,Extended,2.0888,1.4680554187830683
0390,RF,Extended,2.0888,2.0141927328042373
0390,RF,Extended,2.9144,3.1392903083333366
0390,RF,Extended,3.2599,3.7540218526362477
0390,RF,Extended,4.5883,4.72688661388889
0390,RF,Extended,4.6501,4.790030885606044
0390,RF,Extended,2.3985,2.391616303571431
0390,RF,Extended,2.402,2.3639561994228067
0390,RF,Extended,4.008,5.096895890331881
0390,RF,Extended,5.0463,4.209092743747008
0390,RF,Extended,5.2184,4.209092743747008
0390,RF,Extended,1.6396,1.8258021222222223
0390,RF,Extended,1.6882,1.786206974603167
0390,RF,Extended,6.5938,5.750750619696044
0390,RF,Extended,1.6722,1.7071857384920646
0390,RF,Extended,2.4931,2.519809550132282
0390,RF,Extended,2.5611,2.4799996722222324
0390,RF,Extended,2.9156,2.9755938698412727
0390,RF,Extended,3.022,3.016418397883594
0390,RF,Extended,3.0271,3.012400877513227
0390,RF,Extended,3.159,2.9755938698412727
0390,RF,Extended,1.8832,1.7731266376984123
0390,RF,Extended,2.7673,3.6503119456099467
0390,RF,Extended,2.8281,3.4504074421180673
0390,RF,Extended,2.9926,3.5455863173123174
0390,RF,Extended,3.1964,3.4504074421180673
0390,RF,Extended,3.4452,3.565465675220745
0390,RF,Extended,3.5336,3.6503119456099467
0390,RF,Extended,3.8217,3.4876462011047793
0390,RF,Extended,4.2412,3.4504074421180673
0390,RF,Extended,4.2484,3.4504074421180673
0390,RF,Extended,4.3133,3.5455863173123174
0390,RF,Extended,1.9049,1.9629767857142864
0390,RF,Extended,1.9096,1.9029927505291
0390,RF,Extended,4.019,3.451890947009473
0390,RF,Extended,4.8032,4.496767001587289
0390,RF,Extended,1.1737,2.3736577295269536
0390,RF,Extended,2.8243,2.6793670910052882
0390,RF,Extended,2.45,2.353597655555549
0390,RF,Extended,2.4552,2.343208408333334
0390,RF,Extended,3.2667,3.5380020427248664
0390,RF,Extended,3.396,3.4789152861111137
0390,RF,Extended,3.5174,3.4789152861111137
0390,RF,Extended,3.5631,3.4565499067460297
0390,RF,Extended,3.6765,3.4327759097522836
0390,RF,Extended,1.8917,2.1894186003968255
0390,RF,Extended,2.0387,1.585673211111111
0390,RF,Extended,5.3417,4.763443730158741
0390,RF,Extended,5.3466,4.726940991437247
0390,RF,Extended,1.6783,1.7102270365079364
0390,RF,Extended,1.729,1.7607257236772473
0390,RF,Extended,3.756,4.120677212016685
0390,RF,Extended,3.9817,4.060132546632996
0390,RF,Extended,4.0321,4.052314089021168
0390,RF,Extended,4.2251,4.0045683297498815
0390,RF,Extended,4.23,4.014079112393163
0390,RF,Extended,4.5593,4.675282337433863
